Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Urgcp	ENSMUST00000093362.6	"upregulator of cell proliferation "	mmu-miR-370-3p	-0.04
Paxbp1	ENSMUST00000118522.2	"PAX3 and PAX7 binding protein 1 "	mmu-miR-370-3p	-0.04
Elavl1	ENSMUST00000098950.4	"ELAV (embryonic lethal, abnormal vision)-like 1 (Hu antigen R) "	mmu-miR-370-3p	-0.04
Ikzf2	ENSMUST00000027146.3	"IKAROS family zinc finger 2 "	mmu-miR-370-3p	-0.04
Mat1a	ENSMUST00000047286.6	"methionine adenosyltransferase I, alpha "	mmu-miR-370-3p	-0.04
Mob1b	ENSMUST00000113229.2	"MOB kinase activator 1B "	mmu-miR-370-3p	-0.04
Wasf2	ENSMUST00000084241.6	"WAS protein family, member 2 "	mmu-miR-370-3p	-0.04
Fnbp1	ENSMUST00000100208.3	"formin binding protein 1 "	mmu-miR-370-3p	-0.04
BC068281	ENSMUST00000085793.2	"cDNA sequence BC068281 "	mmu-miR-370-3p	-0.04
Man1a	ENSMUST00000003843.9	"mannosidase 1, alpha "	mmu-miR-370-3p	-0.04
Nkapl	ENSMUST00000068235.5	"NFKB activating protein-like "	mmu-miR-370-3p	-0.04
Lrrc2	ENSMUST00000035076.4	"leucine rich repeat containing 2 "	mmu-miR-370-3p	-0.04
Cep162	ENSMUST00000093802.5	"centrosomal protein 162 "	mmu-miR-370-3p	-0.04
Ska2	ENSMUST00000020794.5	"spindle and kinetochore associated complex subunit 2 "	mmu-miR-370-3p	-0.04
Shisa4	ENSMUST00000041240.3	"shisa homolog 4 (Xenopus laevis) "	mmu-miR-370-3p	-0.04
BC035044	ENSMUST00000160290.2	"cDNA sequence BC035044 "	mmu-miR-370-3p	-0.04
Gm9979	ENSMUST00000069457.1	"predicted gene 9979 "	mmu-miR-370-3p	-0.04
Slc13a2	ENSMUST00000001122.5	"solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2 "	mmu-miR-370-3p	-0.04
Prss44	ENSMUST00000098345.2	"protease, serine 44 "	mmu-miR-370-3p	-0.04
Trim32	ENSMUST00000050850.8	"tripartite motif-containing 32 "	mmu-miR-370-3p	-0.04
Kdm5b	ENSMUST00000112198.2	"lysine (K)-specific demethylase 5B "	mmu-miR-370-3p	-0.04
Ski	ENSMUST00000084103.4	"ski sarcoma viral oncogene homolog (avian) "	mmu-miR-370-3p	-0.04
Surf6	ENSMUST00000047632.8	"surfeit gene 6 "	mmu-miR-370-3p	-0.04
Mlst8	ENSMUST00000070888.7	"MTOR associated protein, LST8 homolog (S. cerevisiae) "	mmu-miR-370-3p	-0.04
Cmklr1	ENSMUST00000047936.7	"chemokine-like receptor 1 "	mmu-miR-370-3p	-0.04
Mapk1ip1l	ENSMUST00000164235.1	"mitogen-activated protein kinase 1 interacting protein 1-like "	mmu-miR-370-3p	-0.04
Golga3	ENSMUST00000112512.2	"golgi autoantigen, golgin subfamily a, 3 "	mmu-miR-370-3p	-0.04
Nptxr	ENSMUST00000175858.3	"neuronal pentraxin receptor "	mmu-miR-370-3p	-0.04
Optn	ENSMUST00000114996.2	"optineurin "	mmu-miR-370-3p	-0.04
Atg9b	ENSMUST00000059401.6	"autophagy related 9B "	mmu-miR-370-3p	-0.04
Sptssb	ENSMUST00000171529.2	"serine palmitoyltransferase, small subunit B "	mmu-miR-370-3p	-0.04
Kcnt2	ENSMUST00000120709.2	"potassium channel, subfamily T, member 2 "	mmu-miR-370-3p	-0.04
Anxa7	ENSMUST00000065504.10	"annexin A7 "	mmu-miR-370-3p	-0.04
Thsd7a	ENSMUST00000046121.7	"thrombospondin, type I, domain containing 7A "	mmu-miR-370-3p	-0.04
Hnrnpr	ENSMUST00000148843.4	"heterogeneous nuclear ribonucleoprotein R "	mmu-miR-370-3p	-0.04
Champ1	ENSMUST00000051870.7	"chromosome alignment maintaining phosphoprotein 1 "	mmu-miR-370-3p	-0.04
Guf1	ENSMUST00000087228.5	"GUF1 GTPase homolog (S. cerevisiae) "	mmu-miR-370-3p	-0.04
Ppt1	ENSMUST00000030412.5	"palmitoyl-protein thioesterase 1 "	mmu-miR-370-3p	-0.04
Klhl28	ENSMUST00000021331.7	"kelch-like 28 "	mmu-miR-370-3p	-0.04
Nsun3	ENSMUST00000063089.6	"NOL1/NOP2/Sun domain family member 3 "	mmu-miR-370-3p	-0.04
Slc25a45	ENSMUST00000125114.2	"solute carrier family 25, member 45 "	mmu-miR-370-3p	-0.04
Rqcd1	ENSMUST00000087215.6	"rcd1 (required for cell differentiation) homolog 1 (S. pombe) "	mmu-miR-370-3p	-0.04
Ddx3y	ENSMUST00000091190.6	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked "	mmu-miR-370-3p	-0.04
Gm9956	ENSMUST00000067972.4	"predicted gene 9956 "	mmu-miR-370-3p	-0.04
Podxl	ENSMUST00000026698.7	"podocalyxin-like "	mmu-miR-370-3p	-0.04
Fam107a	ENSMUST00000121887.2	"family with sequence similarity 107, member A "	mmu-miR-370-3p	-0.04
Swap70	ENSMUST00000033325.7	"SWA-70 protein "	mmu-miR-370-3p	-0.04
Zfp697	ENSMUST00000056096.9	"zinc finger protein 697 "	mmu-miR-370-3p	-0.04
Gpr182	ENSMUST00000079692.5	"G protein-coupled receptor 182 "	mmu-miR-370-3p	-0.04
Pxdn	ENSMUST00000122328.2	"peroxidasin homolog (Drosophila) "	mmu-miR-370-3p	-0.04
Sv2c	ENSMUST00000161263.2	"synaptic vesicle glycoprotein 2c "	mmu-miR-370-3p	-0.04
Cux1	ENSMUST00000004097.10	"cut-like homeobox 1 "	mmu-miR-370-3p	-0.04
Impg2	ENSMUST00000069936.7	"interphotoreceptor matrix proteoglycan 2 "	mmu-miR-370-3p	-0.04
Cd46	ENSMUST00000160817.2	"CD46 antigen, complement regulatory protein "	mmu-miR-370-3p	-0.04
Nkiras1	ENSMUST00000132374.2	"NFKB inhibitor interacting Ras-like protein 1 "	mmu-miR-370-3p	-0.04
Ubash3b	ENSMUST00000044155.9	"ubiquitin associated and SH3 domain containing, B "	mmu-miR-370-3p	-0.04
Gfer	ENSMUST00000046839.8	"growth factor, erv1 (S. cerevisiae)-like (augmenter of liver regeneration) "	mmu-miR-370-3p	-0.04
Gmpr	ENSMUST00000000260.7	"guanosine monophosphate reductase "	mmu-miR-370-3p	-0.04
Slc25a42	ENSMUST00000110127.2	"solute carrier family 25, member 42 "	mmu-miR-370-3p	-0.04
Dnaja3	ENSMUST00000060067.6	"DnaJ (Hsp40) homolog, subfamily A, member 3 "	mmu-miR-370-3p	-0.04
Atg4b	ENSMUST00000027502.10	"autophagy related 4B, cysteine peptidase "	mmu-miR-370-3p	-0.04
Pkn2	ENSMUST00000043812.9	"protein kinase N2 "	mmu-miR-370-3p	-0.04
Hmgcs2	ENSMUST00000090746.2	"3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2 "	mmu-miR-370-3p	-0.04
Gabpb1	ENSMUST00000110425.3	"GA repeat binding protein, beta 1 "	mmu-miR-370-3p	-0.04
Nt5c1a	ENSMUST00000068262.5	"5'-nucleotidase, cytosolic IA "	mmu-miR-370-3p	-0.04
Tnfaip1	ENSMUST00000017759.3	"tumor necrosis factor, alpha-induced protein 1 (endothelial) "	mmu-miR-370-3p	-0.04
Slit1	ENSMUST00000169141.2	"slit homolog 1 (Drosophila) "	mmu-miR-370-3p	-0.04
Rtn4rl1	ENSMUST00000102514.3	"reticulon 4 receptor-like 1 "	mmu-miR-370-3p	-0.04
Gpr152	ENSMUST00000096338.3	"G protein-coupled receptor 152 "	mmu-miR-370-3p	-0.04
Lhfpl2	ENSMUST00000054274.2	"lipoma HMGIC fusion partner-like 2 "	mmu-miR-370-3p	-0.04
Ntrk1	ENSMUST00000029712.4	"neurotrophic tyrosine kinase, receptor, type 1 "	mmu-miR-370-3p	-0.04
Mapk4	ENSMUST00000159162.1	"mitogen-activated protein kinase 4 "	mmu-miR-370-3p	-0.04
Gdap1	ENSMUST00000026879.7	"ganglioside-induced differentiation-associated-protein 1 "	mmu-miR-370-3p	-0.04
Rreb1	ENSMUST00000128570.2	"ras responsive element binding protein 1 "	mmu-miR-370-3p	-0.04
Fktn	ENSMUST00000128667.2	"fukutin "	mmu-miR-370-3p	-0.04
Dcun1d2	ENSMUST00000110838.2	"DCN1, defective in cullin neddylation 1, domain containing 2 (S. cerevisiae) "	mmu-miR-370-3p	-0.04
Rxfp1	ENSMUST00000078527.7	"relaxin/insulin-like family peptide receptor 1 "	mmu-miR-370-3p	-0.04
Rgma	ENSMUST00000094312.6	"repulsive guidance molecule family member A "	mmu-miR-370-3p	-0.04
Mbnl3	ENSMUST00000114875.2	"muscleblind-like 3 (Drosophila) "	mmu-miR-370-3p	-0.04
Palm2	ENSMUST00000102905.2	"paralemmin 2 "	mmu-miR-370-3p	-0.04
Gcsam	ENSMUST00000023339.4	"germinal center associated, signaling and motility "	mmu-miR-370-3p	-0.04
Zfp831	ENSMUST00000059452.5	"zinc finger protein 831 "	mmu-miR-370-3p	-0.04
Pgam5	ENSMUST00000112505.3	"phosphoglycerate mutase family member 5 "	mmu-miR-370-3p	-0.04
Eogt	ENSMUST00000113387.2	"EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase "	mmu-miR-370-3p	-0.04
Cpd	ENSMUST00000021201.5	"carboxypeptidase D "	mmu-miR-370-3p	-0.04
Itih5	ENSMUST00000026886.7	"inter-alpha (globulin) inhibitor H5 "	mmu-miR-370-3p	-0.04
Dkk2	ENSMUST00000029665.5	"dickkopf homolog 2 (Xenopus laevis) "	mmu-miR-370-3p	-0.04
Uox	ENSMUST00000121133.1	"urate oxidase "	mmu-miR-370-3p	-0.04
Dusp16	ENSMUST00000100857.4	"dual specificity phosphatase 16 "	mmu-miR-370-3p	-0.04
Slc39a3	ENSMUST00000117276.3	"solute carrier family 39 (zinc transporter), member 3 "	mmu-miR-370-3p	-0.04
Tmem18	ENSMUST00000057151.8	"transmembrane protein 18 "	mmu-miR-370-3p	-0.04
Tmem45b	ENSMUST00000048050.7	"transmembrane protein 45b "	mmu-miR-370-3p	-0.04
Il2ra	ENSMUST00000028111.4	"interleukin 2 receptor, alpha chain "	mmu-miR-370-3p	-0.04
Bcat1	ENSMUST00000032402.6	"branched chain aminotransferase 1, cytosolic "	mmu-miR-370-3p	-0.04
Fam212b	ENSMUST00000066610.7	"family with sequence similarity 212, member B "	mmu-miR-370-3p	-0.04
Lmx1a	ENSMUST00000111377.2	"LIM homeobox transcription factor 1 alpha "	mmu-miR-370-3p	-0.04
Fancc	ENSMUST00000073029.6	"Fanconi anemia, complementation group C "	mmu-miR-370-3p	-0.04
Lonrf2	ENSMUST00000147695.2	"LON peptidase N-terminal domain and ring finger 2 "	mmu-miR-370-3p	-0.04
Leng8	ENSMUST00000037472.7	"leukocyte receptor cluster (LRC) member 8 "	mmu-miR-370-3p	-0.04
Cyb561	ENSMUST00000184086.2	"cytochrome b-561 "	mmu-miR-370-3p	-0.04
Tcf4	ENSMUST00000078486.7	"transcription factor 4 "	mmu-miR-370-3p	-0.04
Hic2	ENSMUST00000090190.6	"hypermethylated in cancer 2 "	mmu-miR-370-3p	-0.04
Serinc5	ENSMUST00000049488.7	"serine incorporator 5 "	mmu-miR-370-3p	-0.04
Tnik	ENSMUST00000159236.3	"TRAF2 and NCK interacting kinase "	mmu-miR-370-3p	-0.04
Rmdn2	ENSMUST00000040368.2	"regulator of microtubule dynamics 2 "	mmu-miR-370-3p	-0.04
Fam19a5	ENSMUST00000068088.6	"family with sequence similarity 19, member A5 "	mmu-miR-370-3p	-0.04
Supt6	ENSMUST00000002121.4	"suppressor of Ty 6 "	mmu-miR-370-3p	-0.04
Mok	ENSMUST00000084974.5	"MOK protein kinase "	mmu-miR-370-3p	-0.04
Creb3l2	ENSMUST00000041093.5	"cAMP responsive element binding protein 3-like 2 "	mmu-miR-370-3p	-0.04
Aplf	ENSMUST00000065997.2	"aprataxin and PNKP like factor "	mmu-miR-370-3p	-0.04
Shroom1	ENSMUST00000093114.4	"shroom family member 1 "	mmu-miR-370-3p	-0.04
Ppp1r9a	ENSMUST00000035813.3	"protein phosphatase 1, regulatory (inhibitor) subunit 9A "	mmu-miR-370-3p	-0.04
Sobp	ENSMUST00000040275.8	"sine oculis-binding protein homolog (Drosophila) "	mmu-miR-370-3p	-0.04
Zfp148	ENSMUST00000165418.2	"zinc finger protein 148 "	mmu-miR-370-3p	-0.04
Rundc3b	ENSMUST00000047485.9	"RUN domain containing 3B "	mmu-miR-370-3p	-0.04
Snx9	ENSMUST00000002436.9	"sorting nexin 9 "	mmu-miR-370-3p	-0.04
Caps2	ENSMUST00000132994.1	"calcyphosphine 2 "	mmu-miR-370-3p	-0.04
Crlf3	ENSMUST00000103233.4	"cytokine receptor-like factor 3 "	mmu-miR-370-3p	-0.04
St8sia1	ENSMUST00000032421.3	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1 "	mmu-miR-370-3p	-0.04
Slc22a23	ENSMUST00000040336.6	"solute carrier family 22, member 23 "	mmu-miR-370-3p	-0.04
D5Ertd579e	ENSMUST00000031091.9	"DNA segment, Chr 5, ERATO Doi 579, expressed "	mmu-miR-370-3p	-0.04
Pnma3	ENSMUST00000060418.7	"paraneoplastic antigen MA3 "	mmu-miR-370-3p	-0.04
Tnrc18	ENSMUST00000151477.2	"trinucleotide repeat containing 18 "	mmu-miR-370-3p	-0.04
Klhl21	ENSMUST00000097773.3	"kelch-like 21 "	mmu-miR-370-3p	-0.04
Bend4	ENSMUST00000169190.1	"BEN domain containing 4 "	mmu-miR-370-3p	-0.04
Ppp1r3d	ENSMUST00000058678.4	"protein phosphatase 1, regulatory subunit 3D "	mmu-miR-370-3p	-0.04
Ano1	ENSMUST00000121758.2	"anoctamin 1, calcium activated chloride channel "	mmu-miR-370-3p	-0.04
Prr14l	ENSMUST00000120129.3	"proline rich 14-like "	mmu-miR-370-3p	-0.04
Fbxl18	ENSMUST00000110766.2	"F-box and leucine-rich repeat protein 18 "	mmu-miR-370-3p	-0.04
Iqsec3	ENSMUST00000046373.5	"IQ motif and Sec7 domain 3 "	mmu-miR-370-3p	-0.04
Samd7	ENSMUST00000108262.4	"sterile alpha motif domain containing 7 "	mmu-miR-370-3p	-0.04
Rag1	ENSMUST00000078494.5	"recombination activating gene 1 "	mmu-miR-370-3p	-0.04
Papl	ENSMUST00000040112.3	"iron/zinc purple acid phospatase-like "	mmu-miR-370-3p	-0.04
Slc16a5	ENSMUST00000106532.3	"solute carrier family 16 (monocarboxylic acid transporters), member 5 "	mmu-miR-370-3p	-0.04
Lzts3	ENSMUST00000089561.4	"leucine zipper, putative tumor suppressor family member 3 "	mmu-miR-370-3p	-0.04
Syt13	ENSMUST00000028648.2	"synaptotagmin XIII "	mmu-miR-370-3p	-0.04
Slc8a2	ENSMUST00000168693.1	"solute carrier family 8 (sodium/calcium exchanger), member 2 "	mmu-miR-370-3p	-0.04
Hephl1	ENSMUST00000159985.1	"hephaestin-like 1 "	mmu-miR-370-3p	-0.04
Acvr1b	ENSMUST00000000544.10	"activin A receptor, type 1B "	mmu-miR-370-3p	-0.04
Ankrd63	ENSMUST00000104937.1	"ankyrin repeat domain 63 "	mmu-miR-370-3p	-0.04
Nefh	ENSMUST00000093369.4	"neurofilament, heavy polypeptide "	mmu-miR-370-3p	-0.04
Lyg2	ENSMUST00000078307.5	"lysozyme G-like 2 "	mmu-miR-370-3p	-0.04
Cyb5r3	ENSMUST00000018186.10	"cytochrome b5 reductase 3 "	mmu-miR-370-3p	-0.04
Gm10010	ENSMUST00000071101.6	"predicted gene 10010 "	mmu-miR-370-3p	-0.04
Pde4a	ENSMUST00000039413.9	"phosphodiesterase 4A, cAMP specific "	mmu-miR-370-3p	-0.04
Grap2	ENSMUST00000043149.7	"GRB2-related adaptor protein 2 "	mmu-miR-370-3p	-0.04
Fbxo47	ENSMUST00000093939.3	"F-box protein 47 "	mmu-miR-370-3p	-0.04
Fat3	ENSMUST00000082170.5	"FAT tumor suppressor homolog 3 (Drosophila) "	mmu-miR-370-3p	-0.04
Mrpl48	ENSMUST00000150042.2	"mitochondrial ribosomal protein L48 "	mmu-miR-370-3p	-0.04
Nr2c2	ENSMUST00000113460.2	"nuclear receptor subfamily 2, group C, member 2 "	mmu-miR-370-3p	-0.04
Paip2b	ENSMUST00000058383.8	"poly(A) binding protein interacting protein 2B "	mmu-miR-370-3p	-0.04
Dcaf5	ENSMUST00000054145.6	"DDB1 and CUL4 associated factor 5 "	mmu-miR-370-3p	-0.04
Tspan3	ENSMUST00000034876.8	"tetraspanin 3 "	mmu-miR-370-3p	-0.04
Dclre1c	ENSMUST00000102988.4	"DNA cross-link repair 1C, PSO2 homolog (S. cerevisiae) "	mmu-miR-370-3p	-0.04
Kif11	ENSMUST00000012587.3	"kinesin family member 11 "	mmu-miR-370-3p	-0.04
Ncapg2	ENSMUST00000084828.3	"non-SMC condensin II complex, subunit G2 "	mmu-miR-370-3p	-0.04
Ttll1	ENSMUST00000016897.5	"tubulin tyrosine ligase-like 1 "	mmu-miR-370-3p	-0.04
Bcl7c	ENSMUST00000106282.2	"B cell CLL/lymphoma 7C "	mmu-miR-370-3p	-0.04
Casr	ENSMUST00000114847.3	"calcium-sensing receptor "	mmu-miR-370-3p	-0.04
Ahnak2	ENSMUST00000101010.2	"AHNAK nucleoprotein 2 "	mmu-miR-370-3p	-0.04
Mitd1	ENSMUST00000027257.8	"MIT, microtubule interacting and transport, domain containing 1 "	mmu-miR-370-3p	-0.04
Crebl2	ENSMUST00000046303.6	"cAMP responsive element binding protein-like 2 "	mmu-miR-370-3p	-0.04
Parm1	ENSMUST00000040576.9	"prostate androgen-regulated mucin-like protein 1 "	mmu-miR-370-3p	-0.04
Prox2	ENSMUST00000177289.3	"prospero homeobox 2 "	mmu-miR-370-3p	-0.04
Sertad2	ENSMUST00000093292.5	"SERTA domain containing 2 "	mmu-miR-370-3p	-0.04
Slc24a4	ENSMUST00000079020.5	"solute carrier family 24 (sodium/potassium/calcium exchanger), member 4 "	mmu-miR-370-3p	-0.04
Mief1	ENSMUST00000023048.5	"mitochondrial elongation factor 1 "	mmu-miR-370-3p	-0.04
Fbxo28	ENSMUST00000051431.4	"F-box protein 28 "	mmu-miR-370-3p	-0.04
Tmem56	ENSMUST00000128909.2	"transmembrane protein 56 "	mmu-miR-370-3p	-0.04
Ndst1	ENSMUST00000169273.1	"N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1 "	mmu-miR-370-3p	-0.04
Erf	ENSMUST00000045847.9	"Ets2 repressor factor "	mmu-miR-370-3p	-0.04
Msi1	ENSMUST00000150779.2	"musashi RNA-binding protein 1 "	mmu-miR-370-3p	-0.04
Clrn1	ENSMUST00000055636.7	"clarin 1 "	mmu-miR-370-3p	-0.04
Zic1	ENSMUST00000034927.7	"zinc finger protein of the cerebellum 1 "	mmu-miR-370-3p	-0.04
Ube2n	ENSMUST00000099329.3	"ubiquitin-conjugating enzyme E2N "	mmu-miR-370-3p	-0.04
Slc5a8	ENSMUST00000020255.6	"solute carrier family 5 (iodide transporter), member 8 "	mmu-miR-370-3p	-0.04
Myoz3	ENSMUST00000056533.7	"myozenin 3 "	mmu-miR-370-3p	-0.04
Dusp22	ENSMUST00000095914.5	"dual specificity phosphatase 22 "	mmu-miR-370-3p	-0.04
Zcchc14	ENSMUST00000046386.4	"zinc finger, CCHC domain containing 14 "	mmu-miR-370-3p	-0.04
Rxrb	ENSMUST00000044858.9	"retinoid X receptor beta "	mmu-miR-370-3p	-0.04
Mtmr1	ENSMUST00000114601.2	"myotubularin related protein 1 "	mmu-miR-370-3p	-0.04
Tom1l2	ENSMUST00000095254.6	"target of myb1-like 2 (chicken) "	mmu-miR-370-3p	-0.04
Lig3	ENSMUST00000021039.6	"ligase III, DNA, ATP-dependent "	mmu-miR-370-3p	-0.04
Rnf165	ENSMUST00000026494.8	"ring finger protein 165 "	mmu-miR-370-3p	-0.04
Zfp28	ENSMUST00000081022.7	"zinc finger protein 28 "	mmu-miR-370-3p	-0.04
5031439G07Rik	ENSMUST00000047144.7	"RIKEN cDNA 5031439G07 gene "	mmu-miR-370-3p	-0.04
Bbs1	ENSMUST00000053506.6	"Bardet-Biedl syndrome 1 (human) "	mmu-miR-370-3p	-0.04
Ace	ENSMUST00000001963.8	"angiotensin I converting enzyme (peptidyl-dipeptidase A) 1 "	mmu-miR-370-3p	-0.04
Sec14l4	ENSMUST00000019512.7	"SEC14-like 4 (S. cerevisiae) "	mmu-miR-370-3p	-0.04
Alkbh5	ENSMUST00000044250.3	"alkB, alkylation repair homolog 5 (E. coli) "	mmu-miR-370-3p	-0.04
Ddx6	ENSMUST00000170489.1	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 6 "	mmu-miR-370-3p	-0.04
Steap2	ENSMUST00000164219.2	"six transmembrane epithelial antigen of prostate 2 "	mmu-miR-370-3p	-0.04
Ap2a2	ENSMUST00000003038.8	"adaptor-related protein complex 2, alpha 2 subunit "	mmu-miR-370-3p	-0.04
Nfia	ENSMUST00000092532.7	"nuclear factor I/A "	mmu-miR-370-3p	-0.04
Abat	ENSMUST00000065987.8	"4-aminobutyrate aminotransferase "	mmu-miR-370-3p	-0.04
Anapc2	ENSMUST00000028341.5	"anaphase promoting complex subunit 2 "	mmu-miR-370-3p	-0.04
Vapb	ENSMUST00000067530.4	"vesicle-associated membrane protein, associated protein B and C "	mmu-miR-370-3p	-0.04
Zfp12	ENSMUST00000032591.9	"zinc finger protein 12 "	mmu-miR-370-3p	-0.04
Glcci1	ENSMUST00000064285.9	"glucocorticoid induced transcript 1 "	mmu-miR-370-3p	-0.04
Cars	ENSMUST00000010899.8	"cysteinyl-tRNA synthetase "	mmu-miR-370-3p	-0.04
Bace1	ENSMUST00000034591.5	"beta-site APP cleaving enzyme 1 "	mmu-miR-370-3p	-0.04
Krt84	ENSMUST00000023720.7	"keratin 84 "	mmu-miR-370-3p	-0.04
Astn1	ENSMUST00000046110.10	"astrotactin 1 "	mmu-miR-370-3p	-0.04
Gpr50	ENSMUST00000070449.5	"G-protein-coupled receptor 50 "	mmu-miR-370-3p	-0.04
Zcchc17	ENSMUST00000134159.2	"zinc finger, CCHC domain containing 17 "	mmu-miR-370-3p	-0.04
Gdf2	ENSMUST00000100720.1	"growth differentiation factor 2 "	mmu-miR-370-3p	-0.04
Rab11b	ENSMUST00000057373.8	"RAB11B, member RAS oncogene family "	mmu-miR-370-3p	-0.04
Mat2a	ENSMUST00000059472.8	"methionine adenosyltransferase II, alpha "	mmu-miR-370-3p	-0.04
Cacna1c	ENSMUST00000186889.1	"calcium channel, voltage-dependent, L type, alpha 1C subunit "	mmu-miR-370-3p	-0.04
Sde2	ENSMUST00000038091.6	"SDE2 telomere maintenance homolog (S. pombe) "	mmu-miR-370-3p	-0.04
Slc4a1ap	ENSMUST00000117262.2	"solute carrier family 4 (anion exchanger), member 1, adaptor protein "	mmu-miR-370-3p	-0.04
Synm	ENSMUST00000074233.5	"synemin, intermediate filament protein "	mmu-miR-370-3p	-0.04
Hnrnpab	ENSMUST00000074669.4	"heterogeneous nuclear ribonucleoprotein A/B "	mmu-miR-370-3p	-0.04
Zc3hav1	ENSMUST00000114900.2	"zinc finger CCCH type, antiviral 1 "	mmu-miR-370-3p	-0.04
Smad5	ENSMUST00000069557.8	"SMAD family member 5 "	mmu-miR-370-3p	-0.04
Gp1bb	ENSMUST00000167388.1	"glycoprotein Ib, beta polypeptide "	mmu-miR-370-3p	-0.04
Wnt2	ENSMUST00000010941.3	"wingless-related MMTV integration site 2 "	mmu-miR-370-3p	-0.04
Vash1	ENSMUST00000021681.3	"vasohibin 1 "	mmu-miR-370-3p	-0.04
Srpx2	ENSMUST00000113304.1	"sushi-repeat-containing protein, X-linked 2 "	mmu-miR-370-3p	-0.04
Sgsh	ENSMUST00000100172.2	"N-sulfoglucosamine sulfohydrolase (sulfamidase) "	mmu-miR-370-3p	-0.04
Zbtb20	ENSMUST00000114694.3	"zinc finger and BTB domain containing 20 "	mmu-miR-370-3p	-0.04
Npc1	ENSMUST00000025279.5	"Niemann-Pick type C1 "	mmu-miR-370-3p	-0.04
Serp1	ENSMUST00000029385.7	"stress-associated endoplasmic reticulum protein 1 "	mmu-miR-370-3p	-0.04
Hsh2d	ENSMUST00000165324.1	"hematopoietic SH2 domain containing "	mmu-miR-370-3p	-0.04
Slc38a11	ENSMUST00000112420.2	"solute carrier family 38, member 11 "	mmu-miR-370-3p	-0.04
Tmem182	ENSMUST00000114765.2	"transmembrane protein 182 "	mmu-miR-370-3p	-0.04
TRPC2	ENSMUST00000124189.2	"short transient receptor potential channel 2  "	mmu-miR-370-3p	-0.04
Zfp760	ENSMUST00000073312.6	"zinc finger protein 760 "	mmu-miR-370-3p	-0.04
Wscd1	ENSMUST00000021168.8	"WSC domain containing 1 "	mmu-miR-370-3p	-0.04
Siglec15	ENSMUST00000170760.2	"sialic acid binding Ig-like lectin 15 "	mmu-miR-370-3p	-0.04
Rbl2	ENSMUST00000034091.7	"retinoblastoma-like 2 "	mmu-miR-370-3p	-0.04
Rps6kc1	ENSMUST00000061611.9	"ribosomal protein S6 kinase polypeptide 1 "	mmu-miR-370-3p	-0.04
Asap2	ENSMUST00000064595.9	"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2 "	mmu-miR-370-3p	-0.04
Nadk	ENSMUST00000105613.4	"NAD kinase "	mmu-miR-370-3p	-0.04
Mgat3	ENSMUST00000044970.6	"mannoside acetylglucosaminyltransferase 3 "	mmu-miR-370-3p	-0.04
Hspg2	ENSMUST00000030547.9	"perlecan (heparan sulfate proteoglycan 2) "	mmu-miR-370-3p	-0.04
St3gal1	ENSMUST00000092640.5	"ST3 beta-galactoside alpha-2,3-sialyltransferase 1 "	mmu-miR-370-3p	-0.04
Rmi2	ENSMUST00000037913.8	"RMI2, RecQ mediated genome instability 2, homolog (S. cerevisiae) "	mmu-miR-370-3p	-0.04
Commd7	ENSMUST00000071852.4	"COMM domain containing 7 "	mmu-miR-370-3p	-0.04
Sema4g	ENSMUST00000026225.9	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G "	mmu-miR-370-3p	-0.04
Setdb2	ENSMUST00000161459.2	"SET domain, bifurcated 2 "	mmu-miR-370-3p	-0.04
Slc9a5	ENSMUST00000073149.5	"solute carrier family 9 (sodium/hydrogen exchanger), member 5 "	mmu-miR-370-3p	-0.04
Trim56	ENSMUST00000054384.5	"tripartite motif-containing 56 "	mmu-miR-370-3p	-0.04
Smyd3	ENSMUST00000128302.2	"SET and MYND domain containing 3 "	mmu-miR-370-3p	-0.04
Glp1r	ENSMUST00000114574.1	"glucagon-like peptide 1 receptor "	mmu-miR-370-3p	-0.04
Smarca5	ENSMUST00000043359.8	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 "	mmu-miR-370-3p	-0.04
Szrd1	ENSMUST00000102487.3	"SUZ RNA binding domain containing 1 "	mmu-miR-370-3p	-0.04
Armc8	ENSMUST00000035043.6	"armadillo repeat containing 8 "	mmu-miR-370-3p	-0.04
Pdxdc1	ENSMUST00000115804.3	"pyridoxal-dependent decarboxylase domain containing 1 "	mmu-miR-370-3p	-0.04
Cog6	ENSMUST00000036665.4	"component of oligomeric golgi complex 6 "	mmu-miR-370-3p	-0.04
Src	ENSMUST00000029175.8	"Rous sarcoma oncogene "	mmu-miR-370-3p	-0.04
Trpc7	ENSMUST00000022023.7	"transient receptor potential cation channel, subfamily C, member 7 "	mmu-miR-370-3p	-0.04
