Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Ccdc85c	ENSMUST00000136175.1	"coiled-coil domain containing 85C "	mmu-miR-6954-5p	-0.15
Chst11	ENSMUST00000040110.7	"carbohydrate sulfotransferase 11 "	mmu-miR-486a-3p	-0.15
Dph1	ENSMUST00000044949.5	"DPH1 homolog (S. cerevisiae) "	mmu-miR-6954-5p	-0.15
Sbk3	ENSMUST00000144863.2	"SH3 domain binding kinase family, member 3 "	mmu-miR-486a-3p	-0.15
Gm4794	ENSMUST00000165904.1	"predicted gene 4794 "	mmu-miR-6954-5p	-0.15
Fam124a	ENSMUST00000039064.7	"family with sequence similarity 124, member A "	mmu-miR-486a-3p	-0.15
Kcnj12	ENSMUST00000089184.5	"potassium inwardly-rectifying channel, subfamily J, member 12 "	mmu-miR-6954-5p	-0.15
Mlec	ENSMUST00000112121.2	"malectin "	mmu-miR-6954-5p	-0.15
Pogk	ENSMUST00000131487.2	"pogo transposable element with KRAB domain "	mmu-miR-6954-5p	-0.15
Zbtb7a	ENSMUST00000048128.9	"zinc finger and BTB domain containing 7a "	mmu-miR-486a-3p	-0.15
Podn	ENSMUST00000106709.3	"podocan "	mmu-miR-6954-5p	-0.15
B3gnt7	ENSMUST00000113306.3	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 "	mmu-miR-486a-3p	-0.15
Htr1b	ENSMUST00000183482.1	"5-hydroxytryptamine (serotonin) receptor 1B "	mmu-miR-486a-3p	-0.15
Ybx3	ENSMUST00000032309.7	"Y box protein 3 "	mmu-miR-486a-3p	-0.15
Abca2	ENSMUST00000102919.3	"ATP-binding cassette, sub-family A (ABC1), member 2 "	mmu-miR-486a-3p	-0.15
Csrnp1	ENSMUST00000035101.7	"cysteine-serine-rich nuclear protein 1 "	mmu-miR-6954-5p	-0.15
Slc26a1	ENSMUST00000051757.8	"solute carrier family 26 (sulfate transporter), member 1 "	mmu-miR-6954-5p	-0.15
Gm6710	ENSMUST00000109012.3	"predicted gene 6710 "	mmu-miR-486a-3p	-0.15
Kcna6	ENSMUST00000185333.1	"potassium voltage-gated channel, shaker-related, subfamily, member 6 "	mmu-miR-6954-5p	-0.15
Tmem194b	ENSMUST00000165859.2	"transmembrane protein 194B "	mmu-miR-486a-3p	-0.15
Capn10	ENSMUST00000027488.5	"calpain 10 "	mmu-miR-6954-5p	-0.15
Arcn1	ENSMUST00000034607.9	"archain 1 "	mmu-miR-486a-3p	-0.15
Msc	ENSMUST00000027062.6	"musculin "	mmu-miR-486a-3p	-0.15
Tcf7l2	ENSMUST00000111656.2	"transcription factor 7 like 2, T cell specific, HMG box "	mmu-miR-6954-5p	-0.15
Slc39a9	ENSMUST00000085245.5	"solute carrier family 39 (zinc transporter), member 9 "	mmu-miR-6954-5p	-0.15
Zmat4	ENSMUST00000042352.5	"zinc finger, matrin type 4 "	mmu-miR-6954-5p	-0.15
Asxl3	ENSMUST00000097655.3	"additional sex combs like 3 (Drosophila) "	mmu-miR-486a-3p	-0.15
Slc25a43	ENSMUST00000047655.6	"solute carrier family 25, member 43 "	mmu-miR-486a-3p	-0.15
Cdr2l	ENSMUST00000053288.5	"cerebellar degeneration-related protein 2-like "	mmu-miR-486a-3p	-0.15
Sesn3	ENSMUST00000034507.7	"sestrin 3 "	mmu-miR-486a-3p	-0.15
Cbfb	ENSMUST00000109392.2	"core binding factor beta "	mmu-miR-486a-3p	-0.15
Gm996	ENSMUST00000114217.2	"predicted gene 996 "	mmu-miR-6954-5p	-0.15
Fam178a	ENSMUST00000096053.3	"family with sequence similarity 178, member A "	mmu-miR-6954-5p	-0.15
Osmr	ENSMUST00000022746.7	"oncostatin M receptor "	mmu-miR-6954-5p	-0.15
Braf	ENSMUST00000002487.9	"Braf transforming gene "	mmu-miR-6954-5p	-0.15
Adamtsl4	ENSMUST00000117782.2	"ADAMTS-like 4 "	mmu-miR-6954-5p	-0.15
Zdhhc7	ENSMUST00000034280.7	"zinc finger, DHHC domain containing 7 "	mmu-miR-6954-5p	-0.15
Gdap1l1	ENSMUST00000109420.4	"ganglioside-induced differentiation-associated protein 1-like 1 "	mmu-miR-6954-5p	-0.15
Adam23	ENSMUST00000087374.4	"a disintegrin and metallopeptidase domain 23 "	mmu-miR-6954-5p	-0.15
Dlgap1	ENSMUST00000133983.2	"discs, large (Drosophila) homolog-associated protein 1 "	mmu-miR-6954-5p	-0.15
Osbpl1a	ENSMUST00000121808.2	"oxysterol binding protein-like 1A "	mmu-miR-6954-5p	-0.15
Parva	ENSMUST00000033030.8	"parvin, alpha "	mmu-miR-6954-5p	-0.15
Rd3	ENSMUST00000175680.1	"retinal degeneration 3 "	mmu-miR-486a-3p	-0.15
Olfr519	ENSMUST00000084752.1	"olfactory receptor 519 "	mmu-miR-486a-3p	-0.15
Ucn2	ENSMUST00000052724.3	"urocortin 2 "	mmu-miR-6954-5p	-0.15
Rapgefl1	ENSMUST00000107479.2	"Rap guanine nucleotide exchange factor (GEF)-like 1 "	mmu-miR-326-5p	-0.15
Myo5c	ENSMUST00000036555.6	"myosin VC "	mmu-miR-326-5p	-0.15
Cyb5d1	ENSMUST00000108660.2	"cytochrome b5 domain containing 1 "	mmu-miR-486a-3p	-0.15
Scd2	ENSMUST00000026221.5	"stearoyl-Coenzyme A desaturase 2 "	mmu-miR-486a-3p	-0.15
Ube2g1	ENSMUST00000021148.7	"ubiquitin-conjugating enzyme E2G 1 "	mmu-miR-486a-3p	-0.15
Emp2	ENSMUST00000078357.4	"epithelial membrane protein 2 "	mmu-miR-486a-3p	-0.15
Slc38a1	ENSMUST00000088452.5	"solute carrier family 38, member 1 "	mmu-miR-486a-3p	-0.15
Ppp4r2	ENSMUST00000063854.4	"protein phosphatase 4, regulatory subunit 2 "	mmu-miR-6954-5p	-0.15
Trp63	ENSMUST00000115308.3	"transformation related protein 63 "	mmu-miR-6954-5p	-0.15
Chrm1	ENSMUST00000163785.1	"cholinergic receptor, muscarinic 1, CNS "	mmu-miR-486a-3p	-0.15
Vat1l	ENSMUST00000049509.6	"vesicle amine transport protein 1 homolog-like (T. californica) "	mmu-miR-486a-3p	-0.15
Tmod1	ENSMUST00000107773.2	"tropomodulin 1 "	mmu-miR-486a-3p	-0.15
Car7	ENSMUST00000159416.2	"carbonic anhydrase 7 "	mmu-miR-6954-5p	-0.15
Rassf5	ENSMUST00000112442.1	"Ras association (RalGDS/AF-6) domain family member 5 "	mmu-miR-486a-3p	-0.15
Rnf216	ENSMUST00000053498.8	"ring finger protein 216 "	mmu-miR-486a-3p	-0.15
Camsap1	ENSMUST00000114167.3	"calmodulin regulated spectrin-associated protein 1 "	mmu-miR-486a-3p	-0.15
Mapk12	ENSMUST00000088827.6	"mitogen-activated protein kinase 12 "	mmu-miR-486a-3p	-0.15
Fer1l6	ENSMUST00000161028.1	"fer-1-like 6 (C. elegans) "	mmu-miR-486a-3p	-0.15
Cabp2	ENSMUST00000159556.2	"calcium binding protein 2 "	mmu-miR-486a-3p	-0.15
Grb2	ENSMUST00000106497.2	"growth factor receptor bound protein 2 "	mmu-miR-486a-3p	-0.15
Ldb1	ENSMUST00000152946.2	"LIM domain binding 1 "	mmu-miR-6954-5p	-0.15
Ddx39	ENSMUST00000172396.2	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 39 "	mmu-miR-6954-5p	-0.15
Cops7b	ENSMUST00000121534.2	"COP9 (constitutive photomorphogenic) homolog, subunit 7b (Arabidopsis thaliana) "	mmu-miR-6954-5p	-0.15
Setd7	ENSMUST00000037141.7	"SET domain containing (lysine methyltransferase) 7 "	mmu-miR-6954-5p	-0.15
Dse	ENSMUST00000048010.7	"dermatan sulfate epimerase "	mmu-miR-6954-5p	-0.14
Rc3h2	ENSMUST00000100143.4	"ring finger and CCCH-type zinc finger domains 2 "	mmu-miR-486a-3p	-0.14
Fgfr2	ENSMUST00000124096.2	"fibroblast growth factor receptor 2 "	mmu-miR-486a-3p	-0.14
Umodl1	ENSMUST00000114555.1	"uromodulin-like 1 "	mmu-miR-6954-5p	-0.14
Tnfrsf22	ENSMUST00000075588.7	"tumor necrosis factor receptor superfamily, member 22 "	mmu-miR-6954-5p	-0.14
Amdhd1	ENSMUST00000016034.2	"amidohydrolase domain containing 1 "	mmu-miR-486a-3p	-0.14
Gnal	ENSMUST00000025402.8	"guanine nucleotide binding protein, alpha stimulating, olfactory type "	mmu-miR-6954-5p	-0.14
Gm9938	ENSMUST00000067077.1	"predicted gene 9938 "	mmu-miR-486a-3p	-0.14
Mbd1	ENSMUST00000097530.3	"methyl-CpG binding domain protein 1 "	mmu-miR-6954-5p	-0.14
H6pd	ENSMUST00000084117.7	"hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase) "	mmu-miR-6954-5p	-0.14
Mid2	ENSMUST00000112990.2	"midline 2 "	mmu-miR-6954-5p	-0.14
Ctcfl	ENSMUST00000094287.4	"CCCTC-binding factor (zinc finger protein)-like "	mmu-miR-486a-3p	-0.14
Pdzd2	ENSMUST00000075317.6	"PDZ domain containing 2 "	mmu-miR-486a-3p	-0.14
Rnf114	ENSMUST00000078050.6	"ring finger protein 114 "	mmu-miR-486a-3p	-0.14
Usp22	ENSMUST00000041683.8	"ubiquitin specific peptidase 22 "	mmu-miR-486a-3p	-0.14
Dagla	ENSMUST00000039327.5	"diacylglycerol lipase, alpha "	mmu-miR-486a-3p	-0.14
Prpf4	ENSMUST00000084524.3	"PRP4 pre-mRNA processing factor 4 homolog (yeast) "	mmu-miR-486a-3p	-0.14
Txndc5	ENSMUST00000035988.9	"thioredoxin domain containing 5 "	mmu-miR-486a-3p	-0.14
Rpe	ENSMUST00000027157.4	"ribulose-5-phosphate-3-epimerase "	mmu-miR-6954-5p	-0.14
Far1	ENSMUST00000033018.9	"fatty acyl CoA reductase 1 "	mmu-miR-6954-5p	-0.14
Psd3	ENSMUST00000038959.10	"pleckstrin and Sec7 domain containing 3 "	mmu-miR-6954-5p	-0.14
St6gal1	ENSMUST00000178797.2	"beta galactoside alpha 2,6 sialyltransferase 1 "	mmu-miR-486a-3p	-0.14
Cpne8	ENSMUST00000064391.6	"copine VIII "	mmu-miR-486a-3p	-0.14
Sema3g	ENSMUST00000090180.2	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G "	mmu-miR-486a-3p	-0.14
Ldlrad3	ENSMUST00000058790.6	"low density lipoprotein receptor class A domain containing 3 "	mmu-miR-486a-3p	-0.14
Tbc1d13	ENSMUST00000044556.6	"TBC1 domain family, member 13 "	mmu-miR-6954-5p	-0.14
Pde10a	ENSMUST00000089085.3	"phosphodiesterase 10A "	mmu-miR-486a-3p	-0.14
Fbxo31	ENSMUST00000059018.8	"F-box protein 31 "	mmu-miR-6954-5p	-0.14
Gnao1	ENSMUST00000125716.2	"guanine nucleotide binding protein, alpha O "	mmu-miR-6954-5p	-0.14
Arnt2	ENSMUST00000085077.3	"aryl hydrocarbon receptor nuclear translocator 2 "	mmu-miR-6954-5p	-0.14
Rpl7	ENSMUST00000058437.8	"ribosomal protein L7 "	mmu-miR-486a-3p	-0.14
Zfp248	ENSMUST00000069292.8	"zinc finger protein 248 "	mmu-miR-486a-3p	-0.14
Ammecr1l	ENSMUST00000115808.2	"AMME chromosomal region gene 1-like "	mmu-miR-486a-3p	-0.14
Tssc4	ENSMUST00000105920.2	"tumor-suppressing subchromosomal transferable fragment 4 "	mmu-miR-486a-3p	-0.14
Mrc2	ENSMUST00000100335.4	"mannose receptor, C type 2 "	mmu-miR-6954-5p	-0.14
Gpr83	ENSMUST00000034408.6	"G protein-coupled receptor 83 "	mmu-miR-486a-3p	-0.14
Esyt3	ENSMUST00000042158.7	"extended synaptotagmin-like protein 3 "	mmu-miR-486a-3p	-0.14
Ago2	ENSMUST00000044113.10	"argonaute RISC catalytic subunit 2 "	mmu-miR-486a-3p	-0.14
Ikzf4	ENSMUST00000133342.2	"IKAROS family zinc finger 4 "	mmu-miR-486a-3p	-0.14
Camta2	ENSMUST00000108545.3	"calmodulin binding transcription activator 2 "	mmu-miR-6954-5p	-0.14
G6pdx	ENSMUST00000004327.5	"glucose-6-phosphate dehydrogenase X-linked "	mmu-miR-6954-5p	-0.14
Bcl9l	ENSMUST00000074989.5	"B cell CLL/lymphoma 9-like "	mmu-miR-6954-5p	-0.14
Zdhhc18	ENSMUST00000084238.4	"zinc finger, DHHC domain containing 18 "	mmu-miR-6954-5p	-0.14
Tacc1	ENSMUST00000084512.5	"transforming, acidic coiled-coil containing protein 1 "	mmu-miR-6954-5p	-0.14
Foxo3	ENSMUST00000105502.2	"forkhead box O3 "	mmu-miR-6954-5p	-0.14
Tmem50b	ENSMUST00000023686.9	"transmembrane protein 50B "	mmu-miR-486a-3p	-0.14
Sh3rf3	ENSMUST00000153031.1	"SH3 domain containing ring finger 3 "	mmu-miR-6954-5p	-0.14
Il1rl1	ENSMUST00000173514.2	"interleukin 1 receptor-like 1 "	mmu-miR-6954-5p	-0.14
Rapgef2	ENSMUST00000118100.2	"Rap guanine nucleotide exchange factor (GEF) 2 "	mmu-miR-6954-5p	-0.14
Cdsn	ENSMUST00000044804.7	"corneodesmosin "	mmu-miR-486a-3p	-0.14
Parvg	ENSMUST00000163667.1	"parvin, gamma "	mmu-miR-486a-3p	-0.14
Igsf9	ENSMUST00000111235.2	"immunoglobulin superfamily, member 9 "	mmu-miR-486a-3p	-0.14
Nlrp4c	ENSMUST00000037728.6	"NLR family, pyrin domain containing 4C "	mmu-miR-486a-3p	-0.14
Sowaha	ENSMUST00000104955.3	"sosondowah ankyrin repeat domain family member A "	mmu-miR-486a-3p	-0.14
Syn1	ENSMUST00000115345.2	"synapsin I "	mmu-miR-486a-3p	-0.14
H2bfm	ENSMUST00000059808.4	"H2B histone family, member M "	mmu-miR-486a-3p	-0.14
Ccdc86	ENSMUST00000025639.6	"coiled-coil domain containing 86 "	mmu-miR-486a-3p	-0.14
Deptor	ENSMUST00000096433.4	"DEP domain containing MTOR-interacting protein "	mmu-miR-6954-5p	-0.14
Senp2	ENSMUST00000023561.7	"SUMO/sentrin specific peptidase 2 "	mmu-miR-486a-3p	-0.14
Nfix	ENSMUST00000076715.7	"nuclear factor I/X "	mmu-miR-6954-5p	-0.14
Tuft1	ENSMUST00000006123.5	"tuftelin 1 "	mmu-miR-486a-3p	-0.14
Cyp1b1	ENSMUST00000024894.1	"cytochrome P450, family 1, subfamily b, polypeptide 1 "	mmu-miR-326-5p	-0.14
Klhl28	ENSMUST00000021331.7	"kelch-like 28 "	mmu-miR-486a-3p	-0.14
Bmp8a	ENSMUST00000102641.4	"bone morphogenetic protein 8a "	mmu-miR-486a-3p	-0.14
Arl5b	ENSMUST00000069870.4	"ADP-ribosylation factor-like 5B "	mmu-miR-326-5p	-0.14
Slc38a6	ENSMUST00000140523.2	"solute carrier family 38, member 6 "	mmu-miR-486a-3p	-0.14
Cd28	ENSMUST00000027165.2	"CD28 antigen "	mmu-miR-486a-3p	-0.14
Clec3a	ENSMUST00000009018.3	"C-type lectin domain family 3, member a "	mmu-miR-486a-3p	-0.14
Bpnt1	ENSMUST00000027916.7	"bisphosphate 3'-nucleotidase 1 "	mmu-miR-486a-3p	-0.14
Dand5	ENSMUST00000065539.4	"DAN domain family, member 5 "	mmu-miR-6954-5p	-0.14
Nrxn2	ENSMUST00000113462.2	"neurexin II "	mmu-miR-486a-3p	-0.14
Efnb2	ENSMUST00000001319.8	"ephrin B2 "	mmu-miR-6954-5p	-0.14
Fam219a	ENSMUST00000108049.3	"family with sequence similarity 219, member A "	mmu-miR-486a-3p	-0.14
Lgr4	ENSMUST00000046548.8	"leucine-rich repeat-containing G protein-coupled receptor 4 "	mmu-miR-486a-3p	-0.14
Ugcg	ENSMUST00000030074.7	"UDP-glucose ceramide glucosyltransferase "	mmu-miR-486a-3p	-0.14
Hsf2bp	ENSMUST00000002145.6	"heat shock transcription factor 2 binding protein "	mmu-miR-486a-3p	-0.14
Clip1	ENSMUST00000111564.2	"CAP-GLY domain containing linker protein 1 "	mmu-miR-486a-3p	-0.14
Wasf3	ENSMUST00000016143.7	"WAS protein family, member 3 "	mmu-miR-486a-3p	-0.14
Qk	ENSMUST00000097414.4	"quaking "	mmu-miR-486a-3p	-0.14
Arid5b	ENSMUST00000020106.7	"AT rich interactive domain 5B (MRF1-like) "	mmu-miR-486a-3p	-0.14
Zbtb39	ENSMUST00000054287.7	"zinc finger and BTB domain containing 39 "	mmu-miR-6954-5p	-0.14
Mdn1	ENSMUST00000178134.1	"midasin homolog (yeast) "	mmu-miR-6954-5p	-0.14
Cnot3	ENSMUST00000038913.10	"CCR4-NOT transcription complex, subunit 3 "	mmu-miR-6954-5p	-0.14
Gm14295	ENSMUST00000132883.2	"predicted gene 14295 "	mmu-miR-486a-3p	-0.14
Cd8a	ENSMUST00000172321.1	"CD8 antigen, alpha chain "	mmu-miR-486a-3p	-0.14
Ube4a	ENSMUST00000117506.2	"ubiquitination factor E4A "	mmu-miR-6954-5p	-0.14
Inpp4b	ENSMUST00000172031.2	"inositol polyphosphate-4-phosphatase, type II "	mmu-miR-486a-3p	-0.14
Sec14l2	ENSMUST00000003681.7	"SEC14-like 2 (S. cerevisiae) "	mmu-miR-486a-3p	-0.14
Synj1	ENSMUST00000170853.2	"synaptojanin 1 "	mmu-miR-486a-3p	-0.14
Gad2	ENSMUST00000028123.3	"glutamic acid decarboxylase 2 "	mmu-miR-486a-3p	-0.14
Fancc	ENSMUST00000073029.6	"Fanconi anemia, complementation group C "	mmu-miR-486a-3p	-0.14
Mylk3	ENSMUST00000034133.8	"myosin light chain kinase 3 "	mmu-miR-486a-3p	-0.14
Gabrb3	ENSMUST00000085240.5	"gamma-aminobutyric acid (GABA) A receptor, subunit beta 3 "	mmu-miR-6954-5p	-0.14
Cacng4	ENSMUST00000021066.3	"calcium channel, voltage-dependent, gamma subunit 4 "	mmu-miR-6954-5p	-0.14
Hlx	ENSMUST00000048572.6	"H2.0-like homeobox "	mmu-miR-6954-5p	-0.14
Ppt1	ENSMUST00000030412.5	"palmitoyl-protein thioesterase 1 "	mmu-miR-6954-5p	-0.14
Ppp5c	ENSMUST00000003183.6	"protein phosphatase 5, catalytic subunit "	mmu-miR-6954-5p	-0.14
Itga4	ENSMUST00000099972.4	"integrin alpha 4 "	mmu-miR-486a-3p	-0.14
Wnt4	ENSMUST00000045747.4	"wingless-related MMTV integration site 4 "	mmu-miR-486a-3p	-0.14
St6galnac5	ENSMUST00000044278.5	"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5 "	mmu-miR-486a-3p	-0.14
Alkbh5	ENSMUST00000044250.3	"alkB, alkylation repair homolog 5 (E. coli) "	mmu-miR-486a-3p	-0.14
Phf8	ENSMUST00000046950.7	"PHD finger protein 8 "	mmu-miR-6954-5p	-0.14
Fam175b	ENSMUST00000084497.6	"family with sequence similarity 175, member B "	mmu-miR-486a-3p	-0.14
Zbtb5	ENSMUST00000055028.8	"zinc finger and BTB domain containing 5 "	mmu-miR-6954-5p	-0.14
Csk	ENSMUST00000034863.6	"c-src tyrosine kinase "	mmu-miR-6954-5p	-0.14
Ide	ENSMUST00000131070.1	"insulin degrading enzyme "	mmu-miR-486a-3p	-0.14
Gpam	ENSMUST00000061856.5	"glycerol-3-phosphate acyltransferase, mitochondrial "	mmu-miR-6954-5p	-0.14
Gpr153	ENSMUST00000105650.2	"G protein-coupled receptor 153 "	mmu-miR-486a-3p	-0.14
Yap1	ENSMUST00000086580.6	"yes-associated protein 1 "	mmu-miR-486a-3p	-0.13
Zfp827	ENSMUST00000119254.2	"zinc finger protein 827 "	mmu-miR-6954-5p	-0.13
Flrt2	ENSMUST00000057324.3	"fibronectin leucine rich transmembrane protein 2 "	mmu-miR-486a-3p	-0.13
BC048403	ENSMUST00000136432.1	"cDNA sequence BC048403 "	mmu-miR-486a-3p	-0.13
Apba1	ENSMUST00000025830.7	"amyloid beta (A4) precursor protein binding, family  A, member 1 "	mmu-miR-486a-3p	-0.13
Cmtm4	ENSMUST00000179802.1	"CKLF-like MARVEL transmembrane domain containing 4 "	mmu-miR-486a-3p	-0.13
Fbf1	ENSMUST00000103031.2	"Fas (TNFRSF6) binding factor 1 "	mmu-miR-6954-5p	-0.13
Fam19a1	ENSMUST00000122120.2	"family with sequence similarity 19, member A1 "	mmu-miR-486a-3p	-0.13
Slc12a2	ENSMUST00000115366.2	"solute carrier family 12, member 2 "	mmu-miR-486a-3p	-0.13
Hdac9	ENSMUST00000110819.2	"histone deacetylase 9 "	mmu-miR-486a-3p	-0.13
Hsd3b6	ENSMUST00000029463.7	"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 6 "	mmu-miR-486a-3p	-0.13
Abhd4	ENSMUST00000180359.2	"abhydrolase domain containing 4 "	mmu-miR-486a-3p	-0.13
Slc13a5	ENSMUST00000021161.7	"solute carrier family 13 (sodium-dependent citrate transporter), member 5 "	mmu-miR-486a-3p	-0.13
Ctif	ENSMUST00000165559.1	"CBP80/20-dependent translation initiation factor "	mmu-miR-486a-3p	-0.13
Hinfp	ENSMUST00000034629.4	"histone H4 transcription factor "	mmu-miR-6954-5p	-0.13
Kdf1	ENSMUST00000121797.1	"keratinocyte differentiation factor 1 "	mmu-miR-6954-5p	-0.13
Sgms1	ENSMUST00000099514.4	"sphingomyelin synthase 1 "	mmu-miR-486a-3p	-0.13
Megf11	ENSMUST00000068967.5	"multiple EGF-like-domains 11 "	mmu-miR-486a-3p	-0.13
Tmem101	ENSMUST00000021296.6	"transmembrane protein 101 "	mmu-miR-6954-5p	-0.13
Myo18a	ENSMUST00000108375.3	"myosin XVIIIA "	mmu-miR-6954-5p	-0.13
Wnk3	ENSMUST00000096285.4	"WNK lysine deficient protein kinase 3 "	mmu-miR-486a-3p	-0.13
Ankrd45	ENSMUST00000111608.2	"ankyrin repeat domain 45 "	mmu-miR-486a-3p	-0.13
Ephb4	ENSMUST00000111054.1	"Eph receptor B4 "	mmu-miR-6954-5p	-0.13
Trp73	ENSMUST00000105643.2	"transformation related protein 73 "	mmu-miR-486a-3p	-0.13
Tcf12	ENSMUST00000183404.2	"transcription factor 12 "	mmu-miR-6954-5p	-0.13
Rnf152	ENSMUST00000058688.6	"ring finger protein 152 "	mmu-miR-6954-5p	-0.13
Gpr63	ENSMUST00000038920.1	"G protein-coupled receptor 63 "	mmu-miR-6954-5p	-0.13
Zfp217	ENSMUST00000063710.7	"zinc finger protein 217 "	mmu-miR-486a-3p	-0.13
Cmah	ENSMUST00000167746.2	"cytidine monophospho-N-acetylneuraminic acid hydroxylase "	mmu-miR-486a-3p	-0.13
Gm20489	ENSMUST00000117736.1	"predicted gene 20489 "	mmu-miR-486a-3p	-0.13
Slc25a36	ENSMUST00000085206.5	"solute carrier family 25, member 36 "	mmu-miR-486a-3p	-0.13
Cadm3	ENSMUST00000111220.2	"cell adhesion molecule 3 "	mmu-miR-6954-5p	-0.13
Aurka	ENSMUST00000109140.4	"aurora kinase A "	mmu-miR-486a-3p	-0.13
Creb3l2	ENSMUST00000041093.5	"cAMP responsive element binding protein 3-like 2 "	mmu-miR-486a-3p	-0.13
Efcc1	ENSMUST00000032132.8	"EF hand and coiled-coil domain containing 1 "	mmu-miR-6954-5p	-0.13
Tmem154	ENSMUST00000107682.1	"transmembrane protein 154 "	mmu-miR-6954-5p	-0.13
Engase	ENSMUST00000135383.3	"endo-beta-N-acetylglucosaminidase "	mmu-miR-486a-3p	-0.13
Zfp518b	ENSMUST00000057258.5	"zinc finger protein 518B "	mmu-miR-486a-3p	-0.13
Cx3cr1	ENSMUST00000064165.3	"chemokine (C-X3-C motif) receptor 1 "	mmu-miR-486a-3p	-0.13
Apbb2	ENSMUST00000159786.2	"amyloid beta (A4) precursor protein-binding, family B, member 2 "	mmu-miR-486a-3p	-0.13
Zfhx2	ENSMUST00000036328.8	"zinc finger homeobox 2 "	mmu-miR-6954-5p	-0.13
Gpc6	ENSMUST00000078849.5	"glypican 6 "	mmu-miR-486a-3p	-0.13
Tgfbr1	ENSMUST00000007757.9	"transforming growth factor, beta receptor I "	mmu-miR-6954-5p	-0.13
Eme2	ENSMUST00000119848.2	"essential meiotic endonuclease 1 homolog 2 (S. pombe) "	mmu-miR-486a-3p	-0.13
Unc5d	ENSMUST00000168630.2	"unc-5 homolog D (C. elegans) "	mmu-miR-486a-3p	-0.13
Atp11a	ENSMUST00000033818.4	"ATPase, class VI, type 11A "	mmu-miR-6954-5p	-0.13
Sv2c	ENSMUST00000161263.2	"synaptic vesicle glycoprotein 2c "	mmu-miR-6954-5p	-0.13
Peg3	ENSMUST00000051209.5	"paternally expressed 3 "	mmu-miR-486a-3p	-0.13
Samhd1	ENSMUST00000057725.4	"SAM domain and HD domain, 1 "	mmu-miR-6954-5p	-0.13
Rundc3a	ENSMUST00000107105.3	"RUN domain containing 3A "	mmu-miR-6954-5p	-0.13
Adarb2	ENSMUST00000064473.7	"adenosine deaminase, RNA-specific, B2 "	mmu-miR-486a-3p	-0.13
Pax7	ENSMUST00000030508.8	"paired box 7 "	mmu-miR-486a-3p	-0.13
Nrip1	ENSMUST00000121927.2	"nuclear receptor interacting protein 1 "	mmu-miR-486a-3p	-0.13
Sept12	ENSMUST00000170323.2	"septin 12 "	mmu-miR-6954-5p	-0.13
Pcdh15	ENSMUST00000064562.8	"protocadherin 15 "	mmu-miR-486a-3p	-0.13
Ighg2c	ENSMUST00000103416.2	"immunoglobulin heavy constant gamma 2C "	mmu-miR-486a-3p	-0.13
Plvap	ENSMUST00000048452.4	"plasmalemma vesicle associated protein "	mmu-miR-6954-5p	-0.13
Klrb1f	ENSMUST00000032257.7	"killer cell lectin-like receptor subfamily B member 1F "	mmu-miR-486a-3p	-0.13
Pou4f1	ENSMUST00000053016.9	"POU domain, class 4, transcription factor 1 "	mmu-miR-486a-3p	-0.13
Tnrc6c	ENSMUST00000106344.2	"trinucleotide repeat containing 6C "	mmu-miR-6954-5p	-0.13
Cemip	ENSMUST00000064174.6	"cell migration inducing protein, hyaluronan binding "	mmu-miR-6954-5p	-0.13
Xkrx	ENSMUST00000033611.4	"X Kell blood group precursor related X linked "	mmu-miR-486a-3p	-0.13
Tgm3	ENSMUST00000110299.2	"transglutaminase 3, E polypeptide "	mmu-miR-6954-5p	-0.13
Rgmb	ENSMUST00000170578.1	"repulsive guidance molecule family member B "	mmu-miR-486a-3p	-0.13
Cdon	ENSMUST00000119129.3	"cell adhesion molecule-related/down-regulated by oncogenes "	mmu-miR-6954-5p	-0.13
Ppp6r1	ENSMUST00000064099.6	"protein phosphatase 6, regulatory subunit 1 "	mmu-miR-6954-5p	-0.13
Ppp1r9b	ENSMUST00000038696.6	"protein phosphatase 1, regulatory subunit 9B "	mmu-miR-6954-5p	-0.13
Arhgap8	ENSMUST00000172307.3	"Rho GTPase activating protein 8 "	mmu-miR-486a-3p	-0.13
A530016L24Rik	ENSMUST00000057465.6	"RIKEN cDNA A530016L24 gene "	mmu-miR-6954-5p	-0.13
Ncoa1	ENSMUST00000085814.3	"nuclear receptor coactivator 1 "	mmu-miR-6954-5p	-0.13
Capn1	ENSMUST00000164843.2	"calpain 1 "	mmu-miR-6954-5p	-0.13
Chd4	ENSMUST00000056889.9	"chromodomain helicase DNA binding protein 4 "	mmu-miR-6954-5p	-0.13
Ankdd1a	ENSMUST00000061766.5	"ankyrin repeat and death domain containing 1A "	mmu-miR-6954-5p	-0.13
Srp72	ENSMUST00000101087.4	"signal recognition particle 72 "	mmu-miR-486a-3p	-0.13
Mkrn3	ENSMUST00000094340.3	"makorin, ring finger protein, 3 "	mmu-miR-486a-3p	-0.13
