Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Asxl3	ENSMUST00000097655.3	"additional sex combs like 3 (Drosophila) "	mmu-miR-300-3p	-0.02
Trim5	ENSMUST00000098179.3	"tripartite motif-containing 5 "	mmu-miR-300-3p	-0.02
Rorb	ENSMUST00000040153.9	"RAR-related orphan receptor beta "	mmu-miR-300-3p	-0.02
Ighmbp2	ENSMUST00000025751.4	"immunoglobulin mu binding protein 2 "	mmu-miR-300-3p	-0.02
Foxr2	ENSMUST00000096265.4	"forkhead box R2 "	mmu-miR-300-3p	-0.02
Ppp1ca	ENSMUST00000046094.4	"protein phosphatase 1, catalytic subunit, alpha isoform "	mmu-miR-300-3p	-0.02
Gm6034	ENSMUST00000097331.1	"predicted gene 6034 "	mmu-miR-300-3p	-0.02
Lzts3	ENSMUST00000089561.4	"leucine zipper, putative tumor suppressor family member 3 "	mmu-miR-300-3p	-0.02
Scd2	ENSMUST00000026221.5	"stearoyl-Coenzyme A desaturase 2 "	mmu-miR-300-3p	-0.02
Gm14419	ENSMUST00000126358.2	"predicted gene 14419 "	mmu-miR-300-3p	-0.02
Cd180	ENSMUST00000022124.4	"CD180 antigen "	mmu-miR-300-3p	-0.02
Col4a6	ENSMUST00000101205.2	"collagen, type IV, alpha 6 "	mmu-miR-300-3p	-0.02
Map6d1	ENSMUST00000040880.7	"MAP6 domain containing 1 "	mmu-miR-300-3p	-0.02
Tdg	ENSMUST00000151390.2	"thymine DNA glycosylase "	mmu-miR-300-3p	-0.02
Fbxo41	ENSMUST00000159062.2	"F-box protein 41 "	mmu-miR-300-3p	-0.02
Gli3	ENSMUST00000110510.3	"GLI-Kruppel family member GLI3 "	mmu-miR-300-3p	-0.02
Wdr7	ENSMUST00000072726.5	"WD repeat domain 7 "	mmu-miR-300-3p	-0.02
Acvr1b	ENSMUST00000000544.10	"activin A receptor, type 1B "	mmu-miR-300-3p	-0.02
Dhcr24	ENSMUST00000047973.3	"24-dehydrocholesterol reductase "	mmu-miR-300-3p	-0.02
Rfx4	ENSMUST00000095388.4	"regulatory factor X, 4 (influences HLA class II expression) "	mmu-miR-300-3p	-0.02
Suco	ENSMUST00000048377.5	"SUN domain containing ossification factor "	mmu-miR-300-3p	-0.02
Pgr	ENSMUST00000189181.1	"progesterone receptor "	mmu-miR-300-3p	-0.02
Nin	ENSMUST00000085314.4	"ninein "	mmu-miR-300-3p	-0.02
Upk3b	ENSMUST00000062606.6	"uroplakin 3B "	mmu-miR-300-3p	-0.02
Slc6a7	ENSMUST00000025520.8	"solute carrier family 6 (neurotransmitter transporter, L-proline), member 7 "	mmu-miR-300-3p	-0.02
Akap13	ENSMUST00000147005.2	"A kinase (PRKA) anchor protein 13 "	mmu-miR-300-3p	-0.02
Pigv	ENSMUST00000062118.5	"phosphatidylinositol glycan anchor biosynthesis, class V "	mmu-miR-300-3p	-0.02
Onecut3	ENSMUST00000051773.8	"one cut domain, family member 3 "	mmu-miR-300-3p	-0.02
Dennd5a	ENSMUST00000080437.7	"DENN/MADD domain containing 5A "	mmu-miR-300-3p	-0.02
Fam196b	ENSMUST00000165963.2	"family with sequence similarity 196, member B "	mmu-miR-300-3p	-0.02
Frmpd4	ENSMUST00000112149.2	"FERM and PDZ domain containing 4 "	mmu-miR-300-3p	-0.02
Gpr68	ENSMUST00000110066.2	"G protein-coupled receptor 68 "	mmu-miR-300-3p	-0.02
Il1rapl1	ENSMUST00000113966.2	"interleukin 1 receptor accessory protein-like 1 "	mmu-miR-300-3p	-0.02
Arid1a	ENSMUST00000145664.3	"AT rich interactive domain 1A (SWI-like) "	mmu-miR-300-3p	-0.02
Lif	ENSMUST00000066283.6	"leukemia inhibitory factor "	mmu-miR-300-3p	-0.02
Anks1b	ENSMUST00000182356.2	"ankyrin repeat and sterile alpha motif domain containing 1B "	mmu-miR-300-3p	-0.02
Pianp	ENSMUST00000032479.5	"PILR alpha associated neural protein "	mmu-miR-300-3p	-0.02
Bend4	ENSMUST00000169190.1	"BEN domain containing 4 "	mmu-miR-300-3p	-0.02
Cyb5d1	ENSMUST00000108660.2	"cytochrome b5 domain containing 1 "	mmu-miR-300-3p	-0.02
Klf10	ENSMUST00000074043.5	"Kruppel-like factor 10 "	mmu-miR-300-3p	-0.02
Pard6b	ENSMUST00000052125.6	"par-6 family cell polarity regulator beta "	mmu-miR-300-3p	-0.02
Npnt	ENSMUST00000042744.10	"nephronectin "	mmu-miR-300-3p	-0.02
Phf20	ENSMUST00000037401.8	"PHD finger protein 20 "	mmu-miR-300-3p	-0.02
Glis3	ENSMUST00000162022.2	"GLIS family zinc finger 3 "	mmu-miR-300-3p	-0.02
Atp8b2	ENSMUST00000069805.8	"ATPase, class I, type 8B, member 2 "	mmu-miR-300-3p	-0.02
Ptpre	ENSMUST00000073961.6	"protein tyrosine phosphatase, receptor type, E "	mmu-miR-300-3p	-0.02
Tanc2	ENSMUST00000100330.4	"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 "	mmu-miR-300-3p	-0.02
Zfp945	ENSMUST00000160457.3	"zinc finger protein 945 "	mmu-miR-300-3p	-0.02
Tmem129	ENSMUST00000019439.7	"transmembrane protein 129 "	mmu-miR-300-3p	-0.02
Wasf2	ENSMUST00000084241.6	"WAS protein family, member 2 "	mmu-miR-300-3p	-0.02
Trim12c	ENSMUST00000059037.9	"tripartite motif-containing 12C "	mmu-miR-300-3p	-0.02
Smg7	ENSMUST00000073441.7	"Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans) "	mmu-miR-300-3p	-0.02
Stat5b	ENSMUST00000107358.3	"signal transducer and activator of transcription 5B "	mmu-miR-300-3p	-0.02
Per3	ENSMUST00000103204.5	"period circadian clock 3 "	mmu-miR-300-3p	-0.02
Abcc4	ENSMUST00000036554.7	"ATP-binding cassette, sub-family C (CFTR/MRP), member 4 "	mmu-miR-300-3p	-0.02
Rab3b	ENSMUST00000106650.3	"RAB3B, member RAS oncogene family "	mmu-miR-300-3p	-0.02
Myrip	ENSMUST00000048121.7	"myosin VIIA and Rab interacting protein "	mmu-miR-300-3p	-0.02
Car8	ENSMUST00000066674.7	"carbonic anhydrase 8 "	mmu-miR-300-3p	-0.02
Evi5	ENSMUST00000112642.2	"ecotropic viral integration site 5 "	mmu-miR-300-3p	-0.02
Rtn3	ENSMUST00000065304.6	"reticulon 3 "	mmu-miR-300-3p	-0.02
Kctd16	ENSMUST00000091927.4	"potassium channel tetramerisation domain containing 16 "	mmu-miR-300-3p	-0.02
Zdhhc8	ENSMUST00000076957.5	"zinc finger, DHHC domain containing 8 "	mmu-miR-300-3p	-0.02
St6galnac3	ENSMUST00000064460.5	"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 "	mmu-miR-300-3p	-0.02
Rab38	ENSMUST00000107256.2	"RAB38, member RAS oncogene family "	mmu-miR-300-3p	-0.02
Kif1a	ENSMUST00000171796.2	"kinesin family member 1A "	mmu-miR-300-3p	-0.02
Kcng2	ENSMUST00000077962.7	"potassium voltage-gated channel, subfamily G, member 2 "	mmu-miR-300-3p	-0.02
Sppl2b	ENSMUST00000035597.8	"signal peptide peptidase like 2B "	mmu-miR-300-3p	-0.02
Ankfy1	ENSMUST00000155998.1	"ankyrin repeat and FYVE domain containing 1 "	mmu-miR-300-3p	-0.02
Pcgf3	ENSMUST00000046975.6	"polycomb group ring finger 3 "	mmu-miR-300-3p	-0.02
Csnk1g1	ENSMUST00000034949.4	"casein kinase 1, gamma 1 "	mmu-miR-300-3p	-0.02
Prlr	ENSMUST00000124470.2	"prolactin receptor "	mmu-miR-300-3p	-0.02
Tmem45b	ENSMUST00000048050.7	"transmembrane protein 45b "	mmu-miR-300-3p	-0.02
Golgb1	ENSMUST00000114812.2	"golgi autoantigen, golgin subfamily b, macrogolgin 1 "	mmu-miR-300-3p	-0.02
Bcat1	ENSMUST00000032402.6	"branched chain aminotransferase 1, cytosolic "	mmu-miR-300-3p	-0.02
Rmdn1	ENSMUST00000029888.3	"regulator of microtubule dynamics 1 "	mmu-miR-300-3p	-0.02
Slc4a9	ENSMUST00000074298.7	"solute carrier family 4, sodium bicarbonate cotransporter, member 9 "	mmu-miR-300-3p	-0.02
Tctn3	ENSMUST00000025981.9	"tectonic family member 3 "	mmu-miR-300-3p	-0.02
Nufip2	ENSMUST00000100802.5	"nuclear fragile X mental retardation protein interacting protein 2 "	mmu-miR-300-3p	-0.02
Cgn	ENSMUST00000107273.2	"cingulin "	mmu-miR-300-3p	-0.02
Fbxo7	ENSMUST00000130320.2	"F-box protein 7 "	mmu-miR-300-3p	-0.02
Slc4a8	ENSMUST00000023776.7	"solute carrier family 4 (anion exchanger), member 8 "	mmu-miR-300-3p	-0.02
Nhs	ENSMUST00000087085.4	"Nance-Horan syndrome (human) "	mmu-miR-300-3p	-0.02
Cdh11	ENSMUST00000075190.3	"cadherin 11 "	mmu-miR-300-3p	-0.02
Nlgn1	ENSMUST00000108308.4	"neuroligin 1 "	mmu-miR-300-3p	-0.02
Agps	ENSMUST00000047232.8	"alkylglycerone phosphate synthase "	mmu-miR-300-3p	-0.02
Csnk1a1	ENSMUST00000165123.2	"casein kinase 1, alpha 1 "	mmu-miR-300-3p	-0.02
Itga2	ENSMUST00000056117.8	"integrin alpha 2 "	mmu-miR-300-3p	-0.02
Uvssa	ENSMUST00000087864.6	"UV stimulated scaffold protein A "	mmu-miR-300-3p	-0.02
Cxcl9	ENSMUST00000113093.3	"chemokine (C-X-C motif) ligand 9 "	mmu-miR-300-3p	-0.02
Fam171b	ENSMUST00000051454.3	"family with sequence similarity 171, member B "	mmu-miR-300-3p	-0.02
Map3k9	ENSMUST00000035987.7	"mitogen-activated protein kinase kinase kinase 9 "	mmu-miR-300-3p	-0.02
Myo9a	ENSMUST00000136740.2	"myosin IXa "	mmu-miR-300-3p	-0.02
Tpm3	ENSMUST00000121503.2	"tropomyosin 3, gamma "	mmu-miR-300-3p	-0.02
Peg3	ENSMUST00000051209.5	"paternally expressed 3 "	mmu-miR-300-3p	-0.02
Mllt6	ENSMUST00000044730.6	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6 "	mmu-miR-300-3p	-0.02
Chst3	ENSMUST00000135158.3	"carbohydrate (chondroitin 6/keratan) sulfotransferase 3 "	mmu-miR-300-3p	-0.02
E2f7	ENSMUST00000073781.6	"E2F transcription factor 7 "	mmu-miR-300-3p	-0.02
Trip4	ENSMUST00000179395.2	"thyroid hormone receptor interactor 4 "	mmu-miR-300-3p	-0.02
Mrpl51	ENSMUST00000032485.5	"mitochondrial ribosomal protein L51 "	mmu-miR-300-3p	-0.02
Zfp94	ENSMUST00000108436.2	"zinc finger protein 94 "	mmu-miR-300-3p	-0.02
Ipp	ENSMUST00000030461.4	"IAP promoted placental gene "	mmu-miR-300-3p	-0.02
Fgd3	ENSMUST00000110087.3	"FYVE, RhoGEF and PH domain containing 3 "	mmu-miR-300-3p	-0.02
Gm5464	ENSMUST00000100453.1	"predicted gene 5464 "	mmu-miR-300-3p	-0.02
Ralgapb	ENSMUST00000109486.3	"Ral GTPase activating protein, beta subunit (non-catalytic) "	mmu-miR-300-3p	-0.02
Socs7	ENSMUST00000045540.3	"suppressor of cytokine signaling 7 "	mmu-miR-300-3p	-0.02
Sphk2	ENSMUST00000107737.3	"sphingosine kinase 2 "	mmu-miR-300-3p	-0.02
Abcc2	ENSMUST00000026208.5	"ATP-binding cassette, sub-family C (CFTR/MRP), member 2 "	mmu-miR-300-3p	-0.02
Nkiras1	ENSMUST00000132374.2	"NFKB inhibitor interacting Ras-like protein 1 "	mmu-miR-300-3p	-0.02
Rasal2	ENSMUST00000078308.7	"RAS protein activator like 2 "	mmu-miR-300-3p	-0.02
Ros1	ENSMUST00000020045.4	"Ros1 proto-oncogene "	mmu-miR-300-3p	-0.02
Ccdc127	ENSMUST00000022063.8	"coiled-coil domain containing 127 "	mmu-miR-300-3p	-0.02
Usp48	ENSMUST00000105840.2	"ubiquitin specific peptidase 48 "	mmu-miR-300-3p	-0.02
Zfp709	ENSMUST00000188685.1	"zinc finger protein 709 "	mmu-miR-300-3p	-0.02
Stxbp6	ENSMUST00000120531.2	"syntaxin binding protein 6 (amisyn) "	mmu-miR-300-3p	-0.02
Nov	ENSMUST00000050027.8	"nephroblastoma overexpressed gene "	mmu-miR-300-3p	-0.02
Pdzd2	ENSMUST00000075317.6	"PDZ domain containing 2 "	mmu-miR-300-3p	-0.02
Murc	ENSMUST00000030033.4	"muscle-related coiled-coil protein "	mmu-miR-300-3p	-0.02
Ulk1	ENSMUST00000031490.6	"unc-51 like kinase 1 "	mmu-miR-300-3p	-0.02
Creg2	ENSMUST00000053355.4	"cellular repressor of E1A-stimulated genes 2 "	mmu-miR-300-3p	-0.02
Srsf10	ENSMUST00000126641.1	"serine/arginine-rich splicing factor 10 "	mmu-miR-300-3p	-0.02
Map1b	ENSMUST00000064762.4	"microtubule-associated protein 1B "	mmu-miR-300-3p	-0.02
Ppara	ENSMUST00000109422.2	"peroxisome proliferator activated receptor alpha "	mmu-miR-300-3p	-0.02
Anapc1	ENSMUST00000014499.4	"anaphase promoting complex subunit 1 "	mmu-miR-300-3p	-0.02
Braf	ENSMUST00000002487.9	"Braf transforming gene "	mmu-miR-300-3p	-0.02
Zfp958	ENSMUST00000073201.5	"zinc finger protein 958 "	mmu-miR-300-3p	-0.02
Pcsk1n	ENSMUST00000041096.3	"proprotein convertase subtilisin/kexin type 1 inhibitor "	mmu-miR-300-3p	-0.02
Phf21a	ENSMUST00000044036.9	"PHD finger protein 21A "	mmu-miR-300-3p	-0.02
Ntrk2	ENSMUST00000109838.3	"neurotrophic tyrosine kinase, receptor, type 2 "	mmu-miR-300-3p	-0.02
Lrrcc1	ENSMUST00000169079.2	"leucine rich repeat and coiled-coil domain containing 1 "	mmu-miR-300-3p	-0.02
Rps4l	ENSMUST00000071745.3	"ribosomal protein S4-like "	mmu-miR-300-3p	-0.02
Nadk2	ENSMUST00000067760.5	"NAD kinase 2, mitochondrial "	mmu-miR-300-3p	-0.02
Zfp36l2	ENSMUST00000060366.6	"zinc finger protein 36, C3H type-like 2 "	mmu-miR-300-3p	-0.02
Cyp4v3	ENSMUST00000095328.4	"cytochrome P450, family 4, subfamily v, polypeptide 3 "	mmu-miR-300-3p	-0.02
Pirt	ENSMUST00000123434.2	"phosphoinositide-interacting regulator of transient receptor potential channels "	mmu-miR-300-3p	-0.02
Adamtsl1	ENSMUST00000141889.2	"ADAMTS-like 1 "	mmu-miR-300-3p	-0.02
Slc16a10	ENSMUST00000092566.6	"solute carrier family 16 (monocarboxylic acid transporters), member 10 "	mmu-miR-300-3p	-0.02
Proz	ENSMUST00000033822.2	"protein Z, vitamin K-dependent plasma glycoprotein "	mmu-miR-300-3p	-0.02
Hps6	ENSMUST00000099393.2	"Hermansky-Pudlak syndrome 6 "	mmu-miR-300-3p	-0.02
Rora	ENSMUST00000034766.8	"RAR-related orphan receptor alpha "	mmu-miR-300-3p	-0.02
Prox1	ENSMUST00000175916.2	"prospero homeobox 1 "	mmu-miR-300-3p	-0.02
Prex2	ENSMUST00000027056.6	"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2 "	mmu-miR-300-3p	-0.02
Clec5a	ENSMUST00000101491.5	"C-type lectin domain family 5, member a "	mmu-miR-300-3p	-0.02
Slc38a1	ENSMUST00000088452.5	"solute carrier family 38, member 1 "	mmu-miR-300-3p	-0.02
Pappa	ENSMUST00000084501.3	"pregnancy-associated plasma protein A "	mmu-miR-300-3p	-0.02
Scn3a	ENSMUST00000066432.6	"sodium channel, voltage-gated, type III, alpha "	mmu-miR-300-3p	-0.02
Aff3	ENSMUST00000095027.3	"AF4/FMR2 family, member 3 "	mmu-miR-300-3p	-0.02
Garem	ENSMUST00000049260.6	"GRB2 associated, regulator of MAPK1 "	mmu-miR-300-3p	-0.02
Stk11ip	ENSMUST00000027414.10	"serine/threonine kinase 11 interacting protein "	mmu-miR-300-3p	-0.02
Pm20d2	ENSMUST00000098181.3	"peptidase M20 domain containing 2 "	mmu-miR-300-3p	-0.02
Sntg2	ENSMUST00000021004.8	"syntrophin, gamma 2 "	mmu-miR-300-3p	-0.02
Rhobtb3	ENSMUST00000022078.6	"Rho-related BTB domain containing 3 "	mmu-miR-300-3p	-0.02
Rsad2	ENSMUST00000020970.7	"radical S-adenosyl methionine domain containing 2 "	mmu-miR-300-3p	-0.02
Lhx4	ENSMUST00000027740.8	"LIM homeobox protein 4 "	mmu-miR-300-3p	-0.02
Cd44	ENSMUST00000005218.9	"CD44 antigen "	mmu-miR-300-3p	-0.02
F930015N05Rik	ENSMUST00000177999.1	"RIKEN cDNA F930015N05 gene "	mmu-miR-300-3p	-0.02
Ccnt2	ENSMUST00000112570.1	"cyclin T2 "	mmu-miR-300-3p	-0.02
Stard5	ENSMUST00000075418.8	"StAR-related lipid transfer (START) domain containing 5 "	mmu-miR-300-3p	-0.02
Cdk5rap2	ENSMUST00000144099.2	"CDK5 regulatory subunit associated protein 2 "	mmu-miR-300-3p	-0.02
Ythdf2	ENSMUST00000152796.2	"YTH domain family 2 "	mmu-miR-300-3p	-0.02
Slc44a1	ENSMUST00000107651.3	"solute carrier family 44, member 1 "	mmu-miR-300-3p	-0.02
Pgm1	ENSMUST00000087324.5	"phosphoglucomutase 1 "	mmu-miR-300-3p	-0.02
Elmod2	ENSMUST00000177594.2	"ELMO/CED-12 domain containing 2 "	mmu-miR-300-3p	-0.02
Klb	ENSMUST00000031096.7	"klotho beta "	mmu-miR-300-3p	-0.02
Cd300a	ENSMUST00000106582.3	"CD300A antigen "	mmu-miR-300-3p	-0.02
Ebp	ENSMUST00000033509.9	"phenylalkylamine Ca2+ antagonist (emopamil) binding protein "	mmu-miR-300-3p	-0.02
Adrm1	ENSMUST00000061437.4	"adhesion regulating molecule 1 "	mmu-miR-300-3p	-0.02
Alox5ap	ENSMUST00000071130.3	"arachidonate 5-lipoxygenase activating protein "	mmu-miR-300-3p	-0.02
Msr1	ENSMUST00000170091.1	"macrophage scavenger receptor 1 "	mmu-miR-300-3p	-0.02
Scaf11	ENSMUST00000047835.6	"SR-related CTD-associated factor 11 "	mmu-miR-300-3p	-0.02
Bard1	ENSMUST00000027393.7	"BRCA1 associated RING domain 1 "	mmu-miR-300-3p	-0.02
Ndnf	ENSMUST00000054351.4	"neuron-derived neurotrophic factor "	mmu-miR-300-3p	-0.02
Nwd1	ENSMUST00000161254.2	"NACHT and WD repeat domain containing 1 "	mmu-miR-300-3p	-0.02
Gm3625	ENSMUST00000170816.1	"predicted gene 3625 "	mmu-miR-300-3p	-0.02
Ccdc15	ENSMUST00000037275.5	"coiled-coil domain containing 15 "	mmu-miR-300-3p	-0.02
Trp53bp1	ENSMUST00000110647.2	"transformation related protein 53 binding protein 1 "	mmu-miR-300-3p	-0.02
Zadh2	ENSMUST00000060223.2	"zinc binding alcohol dehydrogenase, domain containing 2 "	mmu-miR-300-3p	-0.02
Zfp612	ENSMUST00000058804.8	"zinc finger protein 612 "	mmu-miR-300-3p	-0.02
Slc39a9	ENSMUST00000085245.5	"solute carrier family 39 (zinc transporter), member 9 "	mmu-miR-300-3p	-0.02
Tspan9	ENSMUST00000112173.2	"tetraspanin 9 "	mmu-miR-300-3p	-0.02
Hist1h2be	ENSMUST00000091704.5	"histone cluster 1, H2be "	mmu-miR-300-3p	-0.02
Prkce	ENSMUST00000097275.3	"protein kinase C, epsilon "	mmu-miR-300-3p	-0.02
Uggt1	ENSMUST00000046875.8	"UDP-glucose glycoprotein glucosyltransferase 1 "	mmu-miR-300-3p	-0.02
Irgm2	ENSMUST00000108836.1	"immunity-related GTPase family M member 2 "	mmu-miR-300-3p	-0.02
Ptges	ENSMUST00000102852.4	"prostaglandin E synthase "	mmu-miR-300-3p	-0.02
Acsf2	ENSMUST00000103164.3	"acyl-CoA synthetase family member 2 "	mmu-miR-300-3p	-0.02
Npm1	ENSMUST00000075641.4	"nucleophosmin 1 "	mmu-miR-300-3p	-0.02
Ado	ENSMUST00000075686.4	"2-aminoethanethiol (cysteamine) dioxygenase "	mmu-miR-300-3p	-0.02
Bcl2l2	ENSMUST00000133397.2	"BCL2-like 2 "	mmu-miR-300-3p	-0.02
Orc4	ENSMUST00000028098.5	"origin recognition complex, subunit 4 "	mmu-miR-300-3p	-0.02
Zmym5	ENSMUST00000039812.10	"zinc finger, MYM-type 5 "	mmu-miR-300-3p	-0.02
Dip2c	ENSMUST00000174552.2	"DIP2 disco-interacting protein 2 homolog C (Drosophila) "	mmu-miR-300-3p	-0.02
Nlgn2	ENSMUST00000056484.4	"neuroligin 2 "	mmu-miR-300-3p	-0.02
Lcp2	ENSMUST00000052413.5	"lymphocyte cytosolic protein 2 "	mmu-miR-300-3p	-0.02
Rnf149	ENSMUST00000062525.5	"ring finger protein 149 "	mmu-miR-300-3p	-0.02
Fbxo39	ENSMUST00000108504.1	"F-box protein 39 "	mmu-miR-300-3p	-0.02
Usp13	ENSMUST00000072312.6	"ubiquitin specific peptidase 13 (isopeptidase T-3) "	mmu-miR-300-3p	-0.02
Immt	ENSMUST00000166975.2	"inner membrane protein, mitochondrial "	mmu-miR-300-3p	-0.02
Cux1	ENSMUST00000004097.10	"cut-like homeobox 1 "	mmu-miR-300-3p	-0.02
Mfap3l	ENSMUST00000160719.2	"microfibrillar-associated protein 3-like "	mmu-miR-300-3p	-0.02
POU2F1	ENSMUST00000111427.3	"POU domain, class 2, transcription factor 1 isoform B  "	mmu-miR-300-3p	-0.02
Cacna1b	ENSMUST00000070864.8	"calcium channel, voltage-dependent, N type, alpha 1B subunit "	mmu-miR-300-3p	-0.02
Jrk	ENSMUST00000050234.3	"jerky "	mmu-miR-300-3p	-0.02
Rsf1	ENSMUST00000042399.8	"remodeling and spacing factor 1 "	mmu-miR-300-3p	-0.02
Dgcr6	ENSMUST00000155387.2	"DiGeorge syndrome critical region gene 6 "	mmu-miR-300-3p	-0.02
Dpp6	ENSMUST00000120555.2	"dipeptidylpeptidase 6 "	mmu-miR-300-3p	-0.01
Dsc1	ENSMUST00000038710.5	"desmocollin 1 "	mmu-miR-300-3p	-0.01
Ggcx	ENSMUST00000065906.7	"gamma-glutamyl carboxylase "	mmu-miR-300-3p	-0.01
Fam84b	ENSMUST00000100635.4	"family with sequence similarity 84, member B "	mmu-miR-300-3p	-0.01
Dzip1l	ENSMUST00000078367.6	"DAZ interacting protein 1-like "	mmu-miR-300-3p	-0.01
Il34	ENSMUST00000150680.1	"interleukin 34 "	mmu-miR-300-3p	-0.01
Klhl36	ENSMUST00000034287.8	"kelch-like 36 "	mmu-miR-300-3p	-0.01
Corin	ENSMUST00000167460.3	"corin "	mmu-miR-300-3p	-0.01
Il5ra	ENSMUST00000167925.2	"interleukin 5 receptor, alpha "	mmu-miR-300-3p	-0.01
Ago3	ENSMUST00000069097.7	"argonaute RISC catalytic subunit 3 "	mmu-miR-300-3p	-0.01
Xpo7	ENSMUST00000167242.2	"exportin 7 "	mmu-miR-300-3p	-0.01
Tmem176a	ENSMUST00000101426.5	"transmembrane protein 176A "	mmu-miR-300-3p	-0.01
Sh3kbp1	ENSMUST00000112456.3	"SH3-domain kinase binding protein 1 "	mmu-miR-300-3p	-0.01
Acn9	ENSMUST00000040826.5	"ACN9 homolog (S. cerevisiae) "	mmu-miR-300-3p	-0.01
Fbxl21	ENSMUST00000121871.2	"F-box and leucine-rich repeat protein 21 "	mmu-miR-300-3p	-0.01
Rhbdl2	ENSMUST00000053202.6	"rhomboid, veinlet-like 2 (Drosophila) "	mmu-miR-300-3p	-0.01
Ttc23	ENSMUST00000107471.2	"tetratricopeptide repeat domain 23 "	mmu-miR-300-3p	-0.01
Tns4	ENSMUST00000017751.2	"tensin 4 "	mmu-miR-300-3p	-0.01
Ssbp2	ENSMUST00000004094.9	"single-stranded DNA binding protein 2 "	mmu-miR-300-3p	-0.01
Gabrg3	ENSMUST00000068911.7	"gamma-aminobutyric acid (GABA) A receptor, subunit gamma 3 "	mmu-miR-300-3p	-0.01
Zfyve27	ENSMUST00000169536.2	"zinc finger, FYVE domain containing 27 "	mmu-miR-300-3p	-0.01
Sec14l4	ENSMUST00000019512.7	"SEC14-like 4 (S. cerevisiae) "	mmu-miR-300-3p	-0.01
Ugt2b36	ENSMUST00000094649.5	"UDP glucuronosyltransferase 2 family, polypeptide B36 "	mmu-miR-300-3p	-0.01
Ccbe1	ENSMUST00000130300.1	"collagen and calcium binding EGF domains 1 "	mmu-miR-300-3p	-0.01
Ttbk2	ENSMUST00000057135.8	"tau tubulin kinase 2 "	mmu-miR-300-3p	-0.01
Zfp866	ENSMUST00000137573.1	"zinc finger protein 866 "	mmu-miR-300-3p	-0.01
Gpr146	ENSMUST00000051293.7	"G protein-coupled receptor 146 "	mmu-miR-300-3p	-0.01
Hmx2	ENSMUST00000183219.2	"H6 homeobox 2 "	mmu-miR-300-3p	-0.01
Uevld	ENSMUST00000094398.5	"UEV and lactate/malate dehyrogenase domains "	mmu-miR-300-3p	-0.01
Zcchc17	ENSMUST00000134159.2	"zinc finger, CCHC domain containing 17 "	mmu-miR-300-3p	-0.01
Cmtm4	ENSMUST00000179802.1	"CKLF-like MARVEL transmembrane domain containing 4 "	mmu-miR-300-3p	-0.01
Rnls	ENSMUST00000096114.6	"renalase, FAD-dependent amine oxidase "	mmu-miR-300-3p	-0.01
Taf1b	ENSMUST00000075954.7	"TATA box binding protein (Tbp)-associated factor, RNA polymerase I, B "	mmu-miR-300-3p	-0.01
Vcpip1	ENSMUST00000057438.6	"valosin containing protein (p97)/p47 complex interacting protein 1 "	mmu-miR-300-3p	-0.01
Appl1	ENSMUST00000036570.4	"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1 "	mmu-miR-300-3p	-0.01
Mecom	ENSMUST00000166001.2	"MDS1 and EVI1 complex locus "	mmu-miR-300-3p	-0.01
Homer2	ENSMUST00000026922.8	"homer homolog 2 (Drosophila) "	mmu-miR-300-3p	-0.01
Tmx3	ENSMUST00000025515.6	"thioredoxin-related transmembrane protein 3 "	mmu-miR-300-3p	-0.01
Pcyt1a	ENSMUST00000115137.2	"phosphate cytidylyltransferase 1, choline, alpha isoform "	mmu-miR-300-3p	-0.01
Gid4	ENSMUST00000070681.6	"GID complex subunit 4, VID24 homolog (S. cerevisiae) "	mmu-miR-300-3p	-0.01
Srek1	ENSMUST00000074616.5	"splicing regulatory glutamine/lysine-rich protein 1 "	mmu-miR-300-3p	-0.01
Uvrag	ENSMUST00000037968.8	"UV radiation resistance associated gene "	mmu-miR-300-3p	-0.01
Eri1	ENSMUST00000033927.6	"exoribonuclease 1 "	mmu-miR-300-3p	-0.01
Gm9776	ENSMUST00000059598.2	"predicted gene 9776 "	mmu-miR-300-3p	-0.01
Dctn4	ENSMUST00000025505.5	"dynactin 4 "	mmu-miR-300-3p	-0.01
Stk33	ENSMUST00000106745.3	"serine/threonine kinase 33 "	mmu-miR-300-3p	-0.01
Dok2	ENSMUST00000022698.7	"docking protein 2 "	mmu-miR-300-3p	-0.01
Cnga3	ENSMUST00000027288.8	"cyclic nucleotide gated channel alpha 3 "	mmu-miR-300-3p	-0.01
Strbp	ENSMUST00000028279.4	"spermatid perinuclear RNA binding protein "	mmu-miR-300-3p	-0.01
Otud6b	ENSMUST00000117268.2	"OTU domain containing 6B "	mmu-miR-300-3p	-0.01
Pja2	ENSMUST00000172818.2	"praja 2, RING-H2 motif containing "	mmu-miR-300-3p	-0.01
Cobl	ENSMUST00000172919.2	"cordon-bleu WH2 repeat "	mmu-miR-300-3p	-0.01
